candidate,fold,postprocess,mae,C,gamma,epsilon
c1_g1.3_e0,9,clip,0.14190756626496867,3.963530707518144,1.3821102105909846,0.0
c1_g1.3_e0,9,round2,0.14176666666666665,3.963530707518144,1.3821102105909846,0.0
c1_g1.3_e0,10,clip,0.13598615604766154,3.963530707518144,1.3821102105909846,0.0
c1_g1.3_e0,10,round2,0.1356,3.963530707518144,1.3821102105909846,0.0
c1.15_g0.7_e0,1,clip,0.1292288777832683,4.558060313645865,0.7442131903182224,0.0
c1.15_g0.7_e0,1,round2,0.12863333333333335,4.558060313645865,0.7442131903182224,0.0
c1.15_g0.7_e0,2,clip,0.12364988634214015,4.558060313645865,0.7442131903182224,0.0
c1.15_g0.7_e0,2,round2,0.12316666666666667,4.558060313645865,0.7442131903182224,0.0
c1.15_g0.7_e0,3,clip,0.13839814339888357,4.558060313645865,0.7442131903182224,0.0
c1.15_g0.7_e0,3,round2,0.1380333333333333,4.558060313645865,0.7442131903182224,0.0
c1.15_g0.7_e0,4,clip,0.14391459285034292,4.558060313645865,0.7442131903182224,0.0
c1.15_g0.7_e0,4,round2,0.1436,4.558060313645865,0.7442131903182224,0.0
c1.15_g0.7_e0,5,clip,0.1415070440623993,4.558060313645865,0.7442131903182224,0.0
c1.15_g0.7_e0,5,round2,0.1410666666666667,4.558060313645865,0.7442131903182224,0.0
c1.15_g0.7_e0,6,clip,0.1220890025097206,4.558060313645865,0.7442131903182224,0.0
c1.15_g0.7_e0,6,round2,0.12160000000000001,4.558060313645865,0.7442131903182224,0.0
c1.15_g0.7_e0,7,clip,0.13761688808278666,4.558060313645865,0.7442131903182224,0.0
c1.15_g0.7_e0,7,round2,0.1374,4.558060313645865,0.7442131903182224,0.0
c1.15_g0.7_e0,8,clip,0.1424693924180185,4.558060313645865,0.7442131903182224,0.0
c1.15_g0.7_e0,8,round2,0.14173333333333335,4.558060313645865,0.7442131903182224,0.0
c1.15_g0.7_e0,9,clip,0.14294908557980057,4.558060313645865,0.7442131903182224,0.0
c1.15_g0.7_e0,9,round2,0.14270000000000002,4.558060313645865,0.7442131903182224,0.0
c1.15_g0.7_e0,10,clip,0.13411203462339222,4.558060313645865,0.7442131903182224,0.0
c1.15_g0.7_e0,10,round2,0.13383333333333333,4.558060313645865,0.7442131903182224,0.0
c1.15_g0.85_e0,1,clip,0.12910192486413094,4.558060313645865,0.9036874453864129,0.0
c1.15_g0.85_e0,1,round2,0.1287,4.558060313645865,0.9036874453864129,0.0
c1.15_g0.85_e0,2,clip,0.12340136219177697,4.558060313645865,0.9036874453864129,0.0
c1.15_g0.85_e0,2,round2,0.12303333333333333,4.558060313645865,0.9036874453864129,0.0
c1.15_g0.85_e0,3,clip,0.13835331274698204,4.558060313645865,0.9036874453864129,0.0
c1.15_g0.85_e0,3,round2,0.13806666666666667,4.558060313645865,0.9036874453864129,0.0
c1.15_g0.85_e0,4,clip,0.14334775886792409,4.558060313645865,0.9036874453864129,0.0
c1.15_g0.85_e0,4,round2,0.14293333333333336,4.558060313645865,0.9036874453864129,0.0
c1.15_g0.85_e0,5,clip,0.14064344949672133,4.558060313645865,0.9036874453864129,0.0
c1.15_g0.85_e0,5,round2,0.14036666666666667,4.558060313645865,0.9036874453864129,0.0
c1.15_g0.85_e0,6,clip,0.12133503133536411,4.558060313645865,0.9036874453864129,0.0
c1.15_g0.85_e0,6,round2,0.12056666666666667,4.558060313645865,0.9036874453864129,0.0
c1.15_g0.85_e0,7,clip,0.13772148928986264,4.558060313645865,0.9036874453864129,0.0
c1.15_g0.85_e0,7,round2,0.13766666666666666,4.558060313645865,0.9036874453864129,0.0
c1.15_g0.85_e0,8,clip,0.1423226702224801,4.558060313645865,0.9036874453864129,0.0
c1.15_g0.85_e0,8,round2,0.1419,4.558060313645865,0.9036874453864129,0.0
c1.15_g0.85_e0,9,clip,0.14223817987032294,4.558060313645865,0.9036874453864129,0.0
c1.15_g0.85_e0,9,round2,0.14193333333333333,4.558060313645865,0.9036874453864129,0.0
c1.15_g0.85_e0,10,clip,0.13495313403722667,4.558060313645865,0.9036874453864129,0.0
c1.15_g0.85_e0,10,round2,0.13453333333333334,4.558060313645865,0.9036874453864129,0.0
c1.15_g1_e0,1,clip,0.12913517168213956,4.558060313645865,1.0631617004546035,0.0
c1.15_g1_e0,1,round2,0.12886666666666666,4.558060313645865,1.0631617004546035,0.0
c1.15_g1_e0,2,clip,0.12343870002100102,4.558060313645865,1.0631617004546035,0.0
c1.15_g1_e0,2,round2,0.12283333333333334,4.558060313645865,1.0631617004546035,0.0
c1.15_g1_e0,3,clip,0.13836537579473263,4.558060313645865,1.0631617004546035,0.0
c1.15_g1_e0,3,round2,0.13823333333333332,4.558060313645865,1.0631617004546035,0.0
c1.15_g1_e0,4,clip,0.14295134693252973,4.558060313645865,1.0631617004546035,0.0
c1.15_g1_e0,4,round2,0.14276666666666665,4.558060313645865,1.0631617004546035,0.0
c1.15_g1_e0,5,clip,0.14022293474160577,4.558060313645865,1.0631617004546035,0.0
c1.15_g1_e0,5,round2,0.1399,4.558060313645865,1.0631617004546035,0.0
c1.15_g1_e0,6,clip,0.12099222494313895,4.558060313645865,1.0631617004546035,0.0
c1.15_g1_e0,6,round2,0.12056666666666667,4.558060313645865,1.0631617004546035,0.0
c1.15_g1_e0,7,clip,0.13769317312741827,4.558060313645865,1.0631617004546035,0.0
c1.15_g1_e0,7,round2,0.1374,4.558060313645865,1.0631617004546035,0.0
c1.15_g1_e0,8,clip,0.14241401354749583,4.558060313645865,1.0631617004546035,0.0
c1.15_g1_e0,8,round2,0.14196666666666669,4.558060313645865,1.0631617004546035,0.0
c1.15_g1_e0,9,clip,0.14199801848857818,4.558060313645865,1.0631617004546035,0.0
c1.15_g1_e0,9,round2,0.1417,4.558060313645865,1.0631617004546035,0.0
c1.15_g1_e0,10,clip,0.1354277109107213,4.558060313645865,1.0631617004546035,0.0
c1.15_g1_e0,10,round2,0.13493333333333335,4.558060313645865,1.0631617004546035,0.0
c1.15_g1.15_e0,1,clip,0.12925708308926653,4.558060313645865,1.222635955522794,0.0
c1.15_g1.15_e0,1,round2,0.12896666666666665,4.558060313645865,1.222635955522794,0.0
c1.15_g1.15_e0,2,clip,0.12359415126883586,4.558060313645865,1.222635955522794,0.0
c1.15_g1.15_e0,2,round2,0.12326666666666668,4.558060313645865,1.222635955522794,0.0
c1.15_g1.15_e0,3,clip,0.13844798028579486,4.558060313645865,1.222635955522794,0.0
c1.15_g1.15_e0,3,round2,0.13813333333333333,4.558060313645865,1.222635955522794,0.0
c1.15_g1.15_e0,4,clip,0.14274442961320985,4.558060313645865,1.222635955522794,0.0
c1.15_g1.15_e0,4,round2,0.14246666666666669,4.558060313645865,1.222635955522794,0.0
c1.15_g1.15_e0,5,clip,0.1400354538140052,4.558060313645865,1.222635955522794,0.0
c1.15_g1.15_e0,5,round2,0.13953333333333334,4.558060313645865,1.222635955522794,0.0
c1.15_g1.15_e0,6,clip,0.12085435398681862,4.558060313645865,1.222635955522794,0.0
c1.15_g1.15_e0,6,round2,0.12030000000000002,4.558060313645865,1.222635955522794,0.0
c1.15_g1.15_e0,7,clip,0.1376157974720136,4.558060313645865,1.222635955522794,0.0
c1.15_g1.15_e0,7,round2,0.1373666666666667,4.558060313645865,1.222635955522794,0.0
c1.15_g1.15_e0,8,clip,0.14260293981176397,4.558060313645865,1.222635955522794,0.0
c1.15_g1.15_e0,8,round2,0.14209999999999998,4.558060313645865,1.222635955522794,0.0
c1.15_g1.15_e0,9,clip,0.14188803375564332,4.558060313645865,1.222635955522794,0.0
c1.15_g1.15_e0,9,round2,0.14156666666666667,4.558060313645865,1.222635955522794,0.0
c1.15_g1.15_e0,10,clip,0.13575204380448833,4.558060313645865,1.222635955522794,0.0
c1.15_g1.15_e0,10,round2,0.13533333333333333,4.558060313645865,1.222635955522794,0.0
c1.15_g1.3_e0,1,clip,0.12936396325630137,4.558060313645865,1.3821102105909846,0.0
c1.15_g1.3_e0,1,round2,0.1290333333333333,4.558060313645865,1.3821102105909846,0.0
c1.15_g1.3_e0,2,clip,0.1238319950716482,4.558060313645865,1.3821102105909846,0.0
c1.15_g1.3_e0,2,round2,0.12356666666666667,4.558060313645865,1.3821102105909846,0.0
c1.15_g1.3_e0,3,clip,0.13859226112336923,4.558060313645865,1.3821102105909846,0.0
c1.15_g1.3_e0,3,round2,0.13820000000000002,4.558060313645865,1.3821102105909846,0.0
c1.15_g1.3_e0,4,clip,0.14273891033030656,4.558060313645865,1.3821102105909846,0.0
c1.15_g1.3_e0,4,round2,0.14253333333333335,4.558060313645865,1.3821102105909846,0.0
c1.15_g1.3_e0,5,clip,0.14007990362542838,4.558060313645865,1.3821102105909846,0.0
c1.15_g1.3_e0,5,round2,0.13973333333333335,4.558060313645865,1.3821102105909846,0.0
c1.15_g1.3_e0,6,clip,0.12084047699283607,4.558060313645865,1.3821102105909846,0.0
c1.15_g1.3_e0,6,round2,0.12059999999999997,4.558060313645865,1.3821102105909846,0.0
c1.15_g1.3_e0,7,clip,0.1375651868788311,4.558060313645865,1.3821102105909846,0.0
c1.15_g1.3_e0,7,round2,0.1371666666666667,4.558060313645865,1.3821102105909846,0.0
c1.15_g1.3_e0,8,clip,0.14282920057769796,4.558060313645865,1.3821102105909846,0.0
c1.15_g1.3_e0,8,round2,0.14229999999999998,4.558060313645865,1.3821102105909846,0.0
c1.15_g1.3_e0,9,clip,0.14190756626496867,4.558060313645865,1.3821102105909846,0.0
c1.15_g1.3_e0,9,round2,0.14176666666666665,4.558060313645865,1.3821102105909846,0.0
c1.15_g1.3_e0,10,clip,0.13598615604766154,4.558060313645865,1.3821102105909846,0.0
c1.15_g1.3_e0,10,round2,0.1356,4.558060313645865,1.3821102105909846,0.0
c1.3_g0.7_e0,1,clip,0.1292288777832683,5.152589919773588,0.7442131903182224,0.0
c1.3_g0.7_e0,1,round2,0.12863333333333335,5.152589919773588,0.7442131903182224,0.0
c1.3_g0.7_e0,2,clip,0.12364988634214015,5.152589919773588,0.7442131903182224,0.0
c1.3_g0.7_e0,2,round2,0.12316666666666667,5.152589919773588,0.7442131903182224,0.0
c1.3_g0.7_e0,3,clip,0.13839814339888357,5.152589919773588,0.7442131903182224,0.0
c1.3_g0.7_e0,3,round2,0.1380333333333333,5.152589919773588,0.7442131903182224,0.0
c1.3_g0.7_e0,4,clip,0.14391459285034292,5.152589919773588,0.7442131903182224,0.0
c1.3_g0.7_e0,4,round2,0.1436,5.152589919773588,0.7442131903182224,0.0
c1.3_g0.7_e0,5,clip,0.1415070440623993,5.152589919773588,0.7442131903182224,0.0
c1.3_g0.7_e0,5,round2,0.1410666666666667,5.152589919773588,0.7442131903182224,0.0
c1.3_g0.7_e0,6,clip,0.1220890025097206,5.152589919773588,0.7442131903182224,0.0
c1.3_g0.7_e0,6,round2,0.12160000000000001,5.152589919773588,0.7442131903182224,0.0
c1.3_g0.7_e0,7,clip,0.13761688808278666,5.152589919773588,0.7442131903182224,0.0
c1.3_g0.7_e0,7,round2,0.1374,5.152589919773588,0.7442131903182224,0.0
c1.3_g0.7_e0,8,clip,0.1424693924180185,5.152589919773588,0.7442131903182224,0.0
c1.3_g0.7_e0,8,round2,0.14173333333333335,5.152589919773588,0.7442131903182224,0.0
c1.3_g0.7_e0,9,clip,0.14294908557980057,5.152589919773588,0.7442131903182224,0.0
c1.3_g0.7_e0,9,round2,0.14270000000000002,5.152589919773588,0.7442131903182224,0.0
c1.3_g0.7_e0,10,clip,0.13411203462339222,5.152589919773588,0.7442131903182224,0.0
c1.3_g0.7_e0,10,round2,0.13383333333333333,5.152589919773588,0.7442131903182224,0.0
c1.3_g0.85_e0,1,clip,0.12910192486413094,5.152589919773588,0.9036874453864129,0.0
c1.3_g0.85_e0,1,round2,0.1287,5.152589919773588,0.9036874453864129,0.0
c1.3_g0.85_e0,2,clip,0.12340136219177697,5.152589919773588,0.9036874453864129,0.0
c1.3_g0.85_e0,2,round2,0.12303333333333333,5.152589919773588,0.9036874453864129,0.0
c1.3_g0.85_e0,3,clip,0.13835331274698204,5.152589919773588,0.9036874453864129,0.0
c1.3_g0.85_e0,3,round2,0.13806666666666667,5.152589919773588,0.9036874453864129,0.0
c1.3_g0.85_e0,4,clip,0.14334775886792409,5.152589919773588,0.9036874453864129,0.0
c1.3_g0.85_e0,4,round2,0.14293333333333336,5.152589919773588,0.9036874453864129,0.0
c1.3_g0.85_e0,5,clip,0.14064344949672133,5.152589919773588,0.9036874453864129,0.0
c1.3_g0.85_e0,5,round2,0.14036666666666667,5.152589919773588,0.9036874453864129,0.0
c1.3_g0.85_e0,6,clip,0.12133503133536411,5.152589919773588,0.9036874453864129,0.0
c1.3_g0.85_e0,6,round2,0.12056666666666667,5.152589919773588,0.9036874453864129,0.0
c1.3_g0.85_e0,7,clip,0.13772148928986264,5.152589919773588,0.9036874453864129,0.0
c1.3_g0.85_e0,7,round2,0.13766666666666666,5.152589919773588,0.9036874453864129,0.0
c1.3_g0.85_e0,8,clip,0.1423226702224801,5.152589919773588,0.9036874453864129,0.0
c1.3_g0.85_e0,8,round2,0.1419,5.152589919773588,0.9036874453864129,0.0
c1.3_g0.85_e0,9,clip,0.14223817987032294,5.152589919773588,0.9036874453864129,0.0
c1.3_g0.85_e0,9,round2,0.14193333333333333,5.152589919773588,0.9036874453864129,0.0
c1.3_g0.85_e0,10,clip,0.13495313403722667,5.152589919773588,0.9036874453864129,0.0
c1.3_g0.85_e0,10,round2,0.13453333333333334,5.152589919773588,0.9036874453864129,0.0
c1.3_g1_e0,1,clip,0.12913517168213956,5.152589919773588,1.0631617004546035,0.0
c1.3_g1_e0,1,round2,0.12886666666666666,5.152589919773588,1.0631617004546035,0.0
c1.3_g1_e0,2,clip,0.12343870002100102,5.152589919773588,1.0631617004546035,0.0
c1.3_g1_e0,2,round2,0.12283333333333334,5.152589919773588,1.0631617004546035,0.0
c1.3_g1_e0,3,clip,0.13836537579473263,5.152589919773588,1.0631617004546035,0.0
c1.3_g1_e0,3,round2,0.13823333333333332,5.152589919773588,1.0631617004546035,0.0
c1.3_g1_e0,4,clip,0.14295134693252973,5.152589919773588,1.0631617004546035,0.0
c1.3_g1_e0,4,round2,0.14276666666666665,5.152589919773588,1.0631617004546035,0.0
c1.3_g1_e0,5,clip,0.14022293474160577,5.152589919773588,1.0631617004546035,0.0
c1.3_g1_e0,5,round2,0.1399,5.152589919773588,1.0631617004546035,0.0
c1.3_g1_e0,6,clip,0.12099222494313895,5.152589919773588,1.0631617004546035,0.0
c1.3_g1_e0,6,round2,0.12056666666666667,5.152589919773588,1.0631617004546035,0.0
c1.3_g1_e0,7,clip,0.13769317312741827,5.152589919773588,1.0631617004546035,0.0
c1.3_g1_e0,7,round2,0.1374,5.152589919773588,1.0631617004546035,0.0
c1.3_g1_e0,8,clip,0.14241401354749583,5.152589919773588,1.0631617004546035,0.0
c1.3_g1_e0,8,round2,0.14196666666666669,5.152589919773588,1.0631617004546035,0.0
c1.3_g1_e0,9,clip,0.14199801848857818,5.152589919773588,1.0631617004546035,0.0
c1.3_g1_e0,9,round2,0.1417,5.152589919773588,1.0631617004546035,0.0
c1.3_g1_e0,10,clip,0.1354277109107213,5.152589919773588,1.0631617004546035,0.0
c1.3_g1_e0,10,round2,0.13493333333333335,5.152589919773588,1.0631617004546035,0.0
c1.3_g1.15_e0,1,clip,0.12925708308926653,5.152589919773588,1.222635955522794,0.0
c1.3_g1.15_e0,1,round2,0.12896666666666665,5.152589919773588,1.222635955522794,0.0
c1.3_g1.15_e0,2,clip,0.12359415126883586,5.152589919773588,1.222635955522794,0.0
c1.3_g1.15_e0,2,round2,0.12326666666666668,5.152589919773588,1.222635955522794,0.0
c1.3_g1.15_e0,3,clip,0.13844798028579486,5.152589919773588,1.222635955522794,0.0
c1.3_g1.15_e0,3,round2,0.13813333333333333,5.152589919773588,1.222635955522794,0.0
c1.3_g1.15_e0,4,clip,0.14274442961320985,5.152589919773588,1.222635955522794,0.0
c1.3_g1.15_e0,4,round2,0.14246666666666669,5.152589919773588,1.222635955522794,0.0
c1.3_g1.15_e0,5,clip,0.1400354538140052,5.152589919773588,1.222635955522794,0.0
c1.3_g1.15_e0,5,round2,0.13953333333333334,5.152589919773588,1.222635955522794,0.0
c1.3_g1.15_e0,6,clip,0.12085435398681862,5.152589919773588,1.222635955522794,0.0
c1.3_g1.15_e0,6,round2,0.12030000000000002,5.152589919773588,1.222635955522794,0.0
c1.3_g1.15_e0,7,clip,0.1376157974720136,5.152589919773588,1.222635955522794,0.0
c1.3_g1.15_e0,7,round2,0.1373666666666667,5.152589919773588,1.222635955522794,0.0
c1.3_g1.15_e0,8,clip,0.14260293981176397,5.152589919773588,1.222635955522794,0.0
c1.3_g1.15_e0,8,round2,0.14209999999999998,5.152589919773588,1.222635955522794,0.0
c1.3_g1.15_e0,9,clip,0.14188803375564332,5.152589919773588,1.222635955522794,0.0
c1.3_g1.15_e0,9,round2,0.14156666666666667,5.152589919773588,1.222635955522794,0.0
c1.3_g1.15_e0,10,clip,0.13575204380448833,5.152589919773588,1.222635955522794,0.0
c1.3_g1.15_e0,10,round2,0.13533333333333333,5.152589919773588,1.222635955522794,0.0
c1.3_g1.3_e0,1,clip,0.12936396325630137,5.152589919773588,1.3821102105909846,0.0
c1.3_g1.3_e0,1,round2,0.1290333333333333,5.152589919773588,1.3821102105909846,0.0
c1.3_g1.3_e0,2,clip,0.1238319950716482,5.152589919773588,1.3821102105909846,0.0
c1.3_g1.3_e0,2,round2,0.12356666666666667,5.152589919773588,1.3821102105909846,0.0
c1.3_g1.3_e0,3,clip,0.13859226112336923,5.152589919773588,1.3821102105909846,0.0
c1.3_g1.3_e0,3,round2,0.13820000000000002,5.152589919773588,1.3821102105909846,0.0
c1.3_g1.3_e0,4,clip,0.14273891033030656,5.152589919773588,1.3821102105909846,0.0
c1.3_g1.3_e0,4,round2,0.14253333333333335,5.152589919773588,1.3821102105909846,0.0
c1.3_g1.3_e0,5,clip,0.14007990362542838,5.152589919773588,1.3821102105909846,0.0
c1.3_g1.3_e0,5,round2,0.13973333333333335,5.152589919773588,1.3821102105909846,0.0
c1.3_g1.3_e0,6,clip,0.12084047699283607,5.152589919773588,1.3821102105909846,0.0
c1.3_g1.3_e0,6,round2,0.12059999999999997,5.152589919773588,1.3821102105909846,0.0
c1.3_g1.3_e0,7,clip,0.1375651868788311,5.152589919773588,1.3821102105909846,0.0
c1.3_g1.3_e0,7,round2,0.1371666666666667,5.152589919773588,1.3821102105909846,0.0
c1.3_g1.3_e0,8,clip,0.14282920057769796,5.152589919773588,1.3821102105909846,0.0
c1.3_g1.3_e0,8,round2,0.14229999999999998,5.152589919773588,1.3821102105909846,0.0
c1.3_g1.3_e0,9,clip,0.14190756626496867,5.152589919773588,1.3821102105909846,0.0
c1.3_g1.3_e0,9,round2,0.14176666666666665,5.152589919773588,1.3821102105909846,0.0
c1.3_g1.3_e0,10,clip,0.13598615604766154,5.152589919773588,1.3821102105909846,0.0
c1.3_g1.3_e0,10,round2,0.1356,5.152589919773588,1.3821102105909846,0.0
c0.7_g1.15_e0_eps0.001,1,clip,0.12967553545706853,2.7744714952627008,1.222635955522794,0.001
c0.7_g1.15_e0_eps0.001,1,round2,0.12906666666666666,2.7744714952627008,1.222635955522794,0.001
c0.7_g1.15_e0_eps0.001,2,clip,0.12405388398629164,2.7744714952627008,1.222635955522794,0.001
c0.7_g1.15_e0_eps0.001,2,round2,0.12353333333333334,2.7744714952627008,1.222635955522794,0.001
c0.7_g1.15_e0_eps0.001,3,clip,0.13887107252763853,2.7744714952627008,1.222635955522794,0.001
c0.7_g1.15_e0_eps0.001,3,round2,0.13826666666666668,2.7744714952627008,1.222635955522794,0.001
c0.7_g1.15_e0_eps0.001,4,clip,0.14315189906969267,2.7744714952627008,1.222635955522794,0.001
c0.7_g1.15_e0_eps0.001,4,round2,0.14273333333333335,2.7744714952627008,1.222635955522794,0.001
c0.7_g1.15_e0_eps0.001,5,clip,0.14045591556052794,2.7744714952627008,1.222635955522794,0.001
c0.7_g1.15_e0_eps0.001,5,round2,0.13986666666666667,2.7744714952627008,1.222635955522794,0.001
c0.7_g1.15_e0_eps0.001,6,clip,0.12131599600365614,2.7744714952627008,1.222635955522794,0.001
c0.7_g1.15_e0_eps0.001,6,round2,0.12069999999999997,2.7744714952627008,1.222635955522794,0.001
c0.7_g1.15_e0_eps0.001,7,clip,0.13803028116711577,2.7744714952627008,1.222635955522794,0.001
c0.7_g1.15_e0_eps0.001,7,round2,0.13746666666666668,2.7744714952627008,1.222635955522794,0.001
c0.7_g1.15_e0_eps0.001,8,clip,0.14301963126720132,2.7744714952627008,1.222635955522794,0.001
c0.7_g1.15_e0_eps0.001,8,round2,0.14246666666666666,2.7744714952627008,1.222635955522794,0.001
c0.7_g1.15_e0_eps0.001,9,clip,0.14228685174083083,2.7744714952627008,1.222635955522794,0.001
c0.7_g1.15_e0_eps0.001,9,round2,0.14173333333333332,2.7744714952627008,1.222635955522794,0.001
c0.7_g1.15_e0_eps0.001,10,clip,0.13619632782919774,2.7744714952627008,1.222635955522794,0.001
c0.7_g1.15_e0_eps0.001,10,round2,0.1356,2.7744714952627008,1.222635955522794,0.001
c0.7_g1.15_e0_eps0.002,1,clip,0.1301185787395119,2.7744714952627008,1.222635955522794,0.002
c0.7_g1.15_e0_eps0.002,1,round2,0.12946666666666667,2.7744714952627008,1.222635955522794,0.002
c0.7_g1.15_e0_eps0.002,2,clip,0.12452598785467728,2.7744714952627008,1.222635955522794,0.002
c0.7_g1.15_e0_eps0.002,2,round2,0.12386666666666668,2.7744714952627008,1.222635955522794,0.002
c0.7_g1.15_e0_eps0.002,3,clip,0.13931273047907616,2.7744714952627008,1.222635955522794,0.002
c0.7_g1.15_e0_eps0.002,3,round2,0.13866666666666666,2.7744714952627008,1.222635955522794,0.002
c0.7_g1.15_e0_eps0.002,4,clip,0.14356264804373683,2.7744714952627008,1.222635955522794,0.002
c0.7_g1.15_e0_eps0.002,4,round2,0.14309999999999998,2.7744714952627008,1.222635955522794,0.002
c0.7_g1.15_e0_eps0.002,5,clip,0.14089386115584646,2.7744714952627008,1.222635955522794,0.002
c0.7_g1.15_e0_eps0.002,5,round2,0.14026666666666665,2.7744714952627008,1.222635955522794,0.002
c0.7_g1.15_e0_eps0.002,6,clip,0.12180897687722018,2.7744714952627008,1.222635955522794,0.002
c0.7_g1.15_e0_eps0.002,6,round2,0.1211,2.7744714952627008,1.222635955522794,0.002
c0.7_g1.15_e0_eps0.002,7,clip,0.13848079202400237,2.7744714952627008,1.222635955522794,0.002
c0.7_g1.15_e0_eps0.002,7,round2,0.13773333333333335,2.7744714952627008,1.222635955522794,0.002
c0.7_g1.15_e0_eps0.002,8,clip,0.1434578803708159,2.7744714952627008,1.222635955522794,0.002
c0.7_g1.15_e0_eps0.002,8,round2,0.14293333333333333,2.7744714952627008,1.222635955522794,0.002
c0.7_g1.15_e0_eps0.002,9,clip,0.14270130858237887,2.7744714952627008,1.222635955522794,0.002
c0.7_g1.15_e0_eps0.002,9,round2,0.14203333333333334,2.7744714952627008,1.222635955522794,0.002
c0.7_g1.15_e0_eps0.002,10,clip,0.13666054423237337,2.7744714952627008,1.222635955522794,0.002
c0.7_g1.15_e0_eps0.002,10,round2,0.1358666666666667,2.7744714952627008,1.222635955522794,0.002
c0.7_g1.15_e0_eps0.005,1,clip,0.1314431263944157,2.7744714952627008,1.222635955522794,0.005
c0.7_g1.15_e0_eps0.005,1,round2,0.1321,2.7744714952627008,1.222635955522794,0.005
c0.7_g1.15_e0_eps0.005,2,clip,0.12594025106371887,2.7744714952627008,1.222635955522794,0.005
c0.7_g1.15_e0_eps0.005,2,round2,0.1268,2.7744714952627008,1.222635955522794,0.005
c0.7_g1.15_e0_eps0.005,3,clip,0.14064127735988655,2.7744714952627008,1.222635955522794,0.005
c0.7_g1.15_e0_eps0.005,3,round2,0.14136666666666667,2.7744714952627008,1.222635955522794,0.005
c0.7_g1.15_e0_eps0.005,4,clip,0.14482519061733184,2.7744714952627008,1.222635955522794,0.005
c0.7_g1.15_e0_eps0.005,4,round2,0.1456,2.7744714952627008,1.222635955522794,0.005
c0.7_g1.15_e0_eps0.005,5,clip,0.14220441038060613,2.7744714952627008,1.222635955522794,0.005
c0.7_g1.15_e0_eps0.005,5,round2,0.14283333333333334,2.7744714952627008,1.222635955522794,0.005
c0.7_g1.15_e0_eps0.005,6,clip,0.12330143455898569,2.7744714952627008,1.222635955522794,0.005
c0.7_g1.15_e0_eps0.005,6,round2,0.12420000000000002,2.7744714952627008,1.222635955522794,0.005
c0.7_g1.15_e0_eps0.005,7,clip,0.1398231751136123,2.7744714952627008,1.222635955522794,0.005
c0.7_g1.15_e0_eps0.005,7,round2,0.14056666666666667,2.7744714952627008,1.222635955522794,0.005
c0.7_g1.15_e0_eps0.005,8,clip,0.14479922596216596,2.7744714952627008,1.222635955522794,0.005
c0.7_g1.15_e0_eps0.005,8,round2,0.1458,2.7744714952627008,1.222635955522794,0.005
c0.7_g1.15_e0_eps0.005,9,clip,0.14397095997680323,2.7744714952627008,1.222635955522794,0.005
c0.7_g1.15_e0_eps0.005,9,round2,0.1444666666666667,2.7744714952627008,1.222635955522794,0.005
c0.7_g1.15_e0_eps0.005,10,clip,0.1380869492948558,2.7744714952627008,1.222635955522794,0.005
c0.7_g1.15_e0_eps0.005,10,round2,0.13893333333333333,2.7744714952627008,1.222635955522794,0.005
c0.85_g1.15_e0_eps0.001,1,clip,0.12967553545706853,3.369001101390422,1.222635955522794,0.001
c0.85_g1.15_e0_eps0.001,1,round2,0.12906666666666666,3.369001101390422,1.222635955522794,0.001
c0.85_g1.15_e0_eps0.001,2,clip,0.12405388398629164,3.369001101390422,1.222635955522794,0.001
c0.85_g1.15_e0_eps0.001,2,round2,0.12353333333333334,3.369001101390422,1.222635955522794,0.001
c0.85_g1.15_e0_eps0.001,3,clip,0.13887107252763853,3.369001101390422,1.222635955522794,0.001
c0.85_g1.15_e0_eps0.001,3,round2,0.13826666666666668,3.369001101390422,1.222635955522794,0.001
c0.85_g1.15_e0_eps0.001,4,clip,0.14315189906969267,3.369001101390422,1.222635955522794,0.001
c0.85_g1.15_e0_eps0.001,4,round2,0.14273333333333335,3.369001101390422,1.222635955522794,0.001
c0.85_g1.15_e0_eps0.001,5,clip,0.14045591556052794,3.369001101390422,1.222635955522794,0.001
c0.85_g1.15_e0_eps0.001,5,round2,0.13986666666666667,3.369001101390422,1.222635955522794,0.001
c0.85_g1.15_e0_eps0.001,6,clip,0.12131599600365614,3.369001101390422,1.222635955522794,0.001
c0.85_g1.15_e0_eps0.001,6,round2,0.12069999999999997,3.369001101390422,1.222635955522794,0.001
c0.85_g1.15_e0_eps0.001,7,clip,0.13803028116711577,3.369001101390422,1.222635955522794,0.001
c0.85_g1.15_e0_eps0.001,7,round2,0.13746666666666668,3.369001101390422,1.222635955522794,0.001
c0.85_g1.15_e0_eps0.001,8,clip,0.14301963126720132,3.369001101390422,1.222635955522794,0.001
c0.85_g1.15_e0_eps0.001,8,round2,0.14246666666666666,3.369001101390422,1.222635955522794,0.001
c0.85_g1.15_e0_eps0.001,9,clip,0.14228685174083083,3.369001101390422,1.222635955522794,0.001
c0.85_g1.15_e0_eps0.001,9,round2,0.14173333333333332,3.369001101390422,1.222635955522794,0.001
c0.85_g1.15_e0_eps0.001,10,clip,0.13619632782919774,3.369001101390422,1.222635955522794,0.001
c0.85_g1.15_e0_eps0.001,10,round2,0.1356,3.369001101390422,1.222635955522794,0.001
c0.85_g1.15_e0_eps0.002,1,clip,0.1301185787395119,3.369001101390422,1.222635955522794,0.002
c0.85_g1.15_e0_eps0.002,1,round2,0.12946666666666667,3.369001101390422,1.222635955522794,0.002
